Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
2.149644136428833,0,263.73062,0.052718766,1
14.940372228622437,1,2196.8196,0.054316334,0
29.15702199935913,2,2129.2983,0.057370156,0
43.34352421760559,3,1840.2601,0.061304666,0
57.55540704727173,4,1624.3347,0.06439916,0
71.60427713394165,5,1436.3474,0.06806042,0
85.72049617767334,6,1179.8485,0.07016138,0
100.03404712677002,7,1043.143,0.07103329,0
114.23793506622314,8,920.68787,0.07103661,0
128.34042406082153,9,844.2165,0.06915923,0
142.53374004364014,10,771.52435,0.067847595,0
156.7713680267334,11,650.0562,0.0682963,1
170.87790608406067,12,596.03766,0.06807723,0
185.00723099708557,13,574.5337,0.066211075,0
199.13894200325012,14,566.471,0.06709315,0
213.42840814590454,15,549.4434,0.06653938,0
227.55559921264648,16,531.2805,0.06891235,0
241.6868121623993,17,530.2923,0.06696039,0
255.75282502174377,18,502.0944,0.06734991,0
269.8882031440735,19,483.14532,0.06715904,0
284.0934691429138,20,519.91785,0.066283956,0
298.34765815734863,21,471.6989,0.067276716,1
312.4790642261505,22,471.03238,0.06736035,0
326.5742881298065,23,460.3334,0.067244284,0
340.68556809425354,24,463.73355,0.06741085,0
354.8073410987854,25,448.9362,0.06699586,0
368.9430811405182,26,460.40073,0.06730752,0
383.05980801582336,27,452.52637,0.06697459,0
397.13028717041016,28,445.274,0.066691294,0
411.2479410171509,29,437.6228,0.067583494,0
425.4015431404114,30,431.11563,0.065183446,0
439.51937913894653,31,429.24347,0.06642329,1
453.6196050643921,32,416.60953,0.06716414,0
467.8208131790161,33,420.808,0.06561752,0
481.8796491622925,34,417.44458,0.06672789,0
496.00918412208557,35,422.93927,0.0657947,0
510.15108609199524,36,412.1938,0.06637238,0
524.3296930789948,37,384.4859,0.06718624,0
538.4631190299988,38,412.3602,0.066726066,0
552.6660730838776,39,392.58545,0.06496655,0
566.8947551250458,40,391.1466,0.06707872,0
581.0285210609436,41,391.78055,0.067130074,0
595.3184671401978,42,389.46075,0.06622748,1
609.4404201507568,43,376.18536,0.06579579,0
623.7119011878967,44,379.94882,0.06610344,0
637.8614890575409,45,380.54688,0.06651377,0
651.9816281795502,46,371.48093,0.06633041,0
666.2647061347961,47,371.36362,0.06745196,0
680.3916461467743,48,378.79102,0.06557747,0
694.5926711559296,49,380.58466,0.066200934,0
708.849641084671,50,356.7922,0.06578805,0
723.0819621086121,51,382.73245,0.06495207,0
737.2030091285706,52,364.78226,0.063659884,0
751.3707301616669,53,366.63324,0.06417211,1
765.4761970043182,54,360.43936,0.06498456,0
779.6752910614014,55,357.24213,0.06355041,0
793.8139340877533,56,366.5573,0.062427737,0
808.1061110496521,57,357.42136,0.06339855,0
822.4052221775055,58,347.1037,0.06267372,0
836.5141971111298,59,349.51352,0.062312864,0
850.6352150440216,60,357.58447,0.0608479,0
864.7725331783295,61,347.71866,0.061671864,0
878.8970501422882,62,352.11493,0.062316228,0
893.0993230342865,63,347.981,0.061481517,0
907.3837311267853,64,338.47046,0.061093785,1
921.5004901885986,65,335.07953,0.061604165,0
935.7667942047119,66,342.9252,0.060805917,0
950.0261240005493,67,338.3102,0.06126651,0
964.158087015152,68,346.69147,0.06018257,0
978.2743420600891,69,342.9598,0.06074518,0
992.4951541423798,70,335.93625,0.061153997,0
1006.6090171337128,71,345.3619,0.05986405,0
1020.7233262062073,72,343.2531,0.059920125,0
1035.0059361457825,73,319.66998,0.058585327,0
1049.177706003189,74,329.30682,0.0592301,0
1063.391196012497,75,318.0031,0.057979964,0
1077.7850680351257,76,327.47766,0.058077563,1
