Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
44.9907648563385,0,264.02115,0.052772988,1
48.595178842544556,1,827.6754,0.021641785,0
52.79354381561279,2,500.44818,0.016776493,0
57.049696922302246,3,482.1501,0.015850142,0
61.03628492355347,4,443.99774,0.015927361,0
65.39363193511963,5,408.49112,0.018312428,0
69.39241099357605,6,399.4831,0.019883664,0
73.74617099761963,7,396.1319,0.019355083,0
77.7512879371643,8,366.30377,0.019070957,0
82.10595488548279,9,339.7422,0.018397655,0
86.52019381523132,10,326.1545,0.020513704,0
134.5320258140564,11,435.48334,0.02478234,1
138.52752494812012,12,352.24246,0.029185891,0
142.89877486228943,13,326.01132,0.028203323,0
147.16654586791992,14,302.09064,0.02621461,0
151.15400886535645,15,276.58423,0.027578225,0
155.4940378665924,16,275.10355,0.02665628,0
159.49273586273193,17,260.85645,0.024945889,0
163.90211486816406,18,263.2707,0.024044713,0
168.16661381721497,19,260.91733,0.02342385,0
172.16656804084778,20,255.2563,0.023700336,0
176.4401659965515,21,254.6855,0.023737568,0
224.24189496040344,22,277.8084,0.021509776,1
228.49075198173523,23,262.7353,0.022835646,0
232.44193196296692,24,260.71072,0.022627085,0
236.66570901870728,25,258.18842,0.02189167,0
240.6468780040741,26,254.98445,0.022698194,0
244.90853095054626,27,255.4779,0.023334756,0
248.8968780040741,28,252.97368,0.02198014,0
253.16060996055603,29,256.1476,0.02390248,0
257.1481499671936,30,250.53787,0.023149066,0
261.4195349216461,31,251.30338,0.024085969,0
265.43823194503784,32,247.97234,0.023386996,0
269.72768092155457,33,247.16171,0.02238327,0
273.73718094825745,34,244.89859,0.022656808,0
321.0356938838959,35,267.78848,0.024951998,1
324.96296787261963,36,265.77924,0.024172362,0
328.9079759120941,37,254.17976,0.025004704,0
333.1416268348694,38,250.95976,0.02638793,0
337.0921628475189,39,247.26103,0.023193661,0
341.5024838447571,40,244.47107,0.023535999,0
345.77558493614197,41,248.98051,0.022360956,0
349.77566504478455,42,248.65227,0.023208711,0
354.0647678375244,43,244.78592,0.021192374,0
358.08479499816895,44,243.36247,0.020866212,0
362.3960008621216,45,246.47554,0.02216532,0
366.4203128814697,46,241.54817,0.02332989,0
370.7046768665314,47,241.7144,0.022777084,0
374.7174639701843,48,242.0549,0.024104225,0
379.0179748535156,49,238.05112,0.024027383,0
