Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
28.32995891571045,0,1.3278999,0.05200087,0
54.44950294494629,1,22.337864,0.039444536,0
81.85491991043091,2,14.215396,0.022524428,0
109.33384585380554,3,7.5329003,0.012487141,0
136.3418779373169,4,5.7489004,0.010244501,0
163.2428789138794,5,5.3213887,0.010012425,0
190.90880298614502,6,5.130686,0.010052638,0
218.41562795639038,7,5.2391024,0.010034686,0
245.28638887405396,8,5.228172,0.010035678,0
272.72322487831116,9,5.267377,0.010034988,0
301.52929496765137,10,5.1737204,0.0100223925,0
328.5205268859863,11,5.216899,0.010023254,0
355.42473793029785,12,5.176078,0.009981427,0
382.36986899375916,13,5.144595,0.009997933,0
409.36464285850525,14,5.2401857,0.009978731,0
436.31250286102295,15,5.244035,0.009977344,0
463.96209383010864,16,5.181163,0.00999243,0
490.90212178230286,17,5.1729355,0.0099801095,0
518.0361959934235,18,5.1577926,0.009978639,0
545.0483708381653,19,5.1033516,0.009984305,0
572.1411099433899,20,5.3324943,0.010022828,0
599.2697739601135,21,5.126162,0.009986714,0
626.9994988441467,22,5.1612163,0.00998222,0
654.5955069065094,23,5.1575174,0.009996788,0
682.0534307956696,24,5.1606684,0.009979723,0
711.9217319488525,25,5.2845573,0.009987089,0
738.863422870636,26,5.1066556,0.009964853,0
765.8276689052582,27,5.1687417,0.00997667,0
793.446478843689,28,5.15069,0.009980634,0
821.1114149093628,29,5.0361395,0.010036243,0
848.4700198173523,30,5.1060038,0.009982139,0
875.570848941803,31,5.1376038,0.010020012,0
902.59001994133,32,5.151599,0.0099855075,0
929.6837458610535,33,5.138862,0.0099923955,0
956.7427728176117,34,5.16183,0.009991104,0
983.8503179550171,35,5.0650907,0.010042548,0
1010.9112968444824,36,5.0472155,0.010067282,0
1037.9919419288635,37,5.1077056,0.010030303,0
1064.9453818798065,38,5.1432066,0.010002481,0
1091.9160997867584,39,5.146646,0.010060899,0
1118.9126408100128,40,5.7550063,0.010081459,0
1145.988018989563,41,5.0937386,0.0100209145,0
1173.1274828910828,42,4.9664106,0.010037797,0
1200.1895768642426,43,5.122239,0.010027189,0
1227.200868844986,44,5.115884,0.010049947,0
1254.411780834198,45,5.4394207,0.010019989,0
1281.4102818965912,46,5.0122204,0.010123623,0
1308.3575899600983,47,5.1808825,0.010060066,0
1335.536376953125,48,5.207532,0.010118427,0
1363.0391929149628,49,4.9274697,0.010030786,0
1390.3876729011536,50,4.9995346,0.01010425,0
1418.0700118541718,51,5.0114803,0.0100873355,0
1446.6895008087158,52,5.6467333,0.009982469,0
1473.6504549980164,53,4.8470716,0.010133776,0
1501.2741479873657,54,4.981219,0.010116085,0
1528.2885859012604,55,4.5645804,0.010130969,0
1555.3686769008636,56,4.8456054,0.010268657,0
1582.307410955429,57,4.498279,0.010275861,0
1609.5694799423218,58,4.778639,0.010342253,0
1636.7290978431702,59,4.479446,0.010401179,0
1663.771087884903,60,4.488921,0.010358897,0
1690.8749408721924,61,4.761992,0.010407601,0
1717.9673418998718,62,4.225964,0.010395206,0
1745.000774860382,63,6.1297793,0.010606271,0
1772.0291860103607,64,4.7817445,0.010522224,0
1799.1603078842163,65,3.794073,0.010715181,0
1826.1681039333344,66,4.2257814,0.010582006,0
1853.2071578502655,67,4.020276,0.010734716,0
1880.2760469913483,68,4.062565,0.010696737,0
1907.3840968608856,69,3.3025641,0.0107856365,0
1934.4986789226532,70,4.1725216,0.010975637,0
1961.5305798053741,71,4.1404295,0.010902094,0
1988.618017911911,72,4.154508,0.011013225,0
2015.5376379489899,73,4.2824945,0.011179048,0
2042.6137928962708,74,4.2883663,0.011190934,0
2069.6693708896637,75,4.2410417,0.011118131,0
2096.6932168006897,76,4.9656596,0.011120662,0
2123.7669038772583,77,2.8200636,0.01122445,0
2150.811415910721,78,7.763324,0.011417991,0
2177.9048438072205,79,5.0099688,0.011258482,0
2204.9015510082245,80,4.6622686,0.011448243,0
2231.9263257980347,81,2.3824797,0.011218855,0
2259.0147948265076,82,5.414784,0.011239203,0
2286.078264951706,83,5.0259523,0.011449987,0
2313.0441439151764,84,2.814214,0.011340214,0
2340.186803817749,85,3.8528132,0.011602241,0
2367.2673099040985,86,6.540689,0.0113884825,0
2394.2905719280243,87,5.594016,0.011336335,0
2421.4114649295807,88,4.7185726,0.011370782,0
2448.4627339839935,89,1.8636601,0.011321756,0
2475.680329799652,90,3.6962872,0.011459669,0
2502.7482118606567,91,3.9193096,0.011201476,0
2529.877038002014,92,6.5065675,0.011565281,0
2556.9449529647827,93,7.5380006,0.011668166,0
2584.008873939514,94,2.9990263,0.011479557,0
2611.1323149204254,95,4.8416314,0.011508316,0
2638.2762818336487,96,2.427013,0.011366455,0
2665.349086999893,97,3.5806012,0.011470311,0
2692.494435787201,98,3.2871723,0.011441425,0
2719.4749858379364,99,5.110649,0.011539058,0
2746.5056829452515,100,3.6999707,0.011474019,0
