Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
185.9319589138031,0,137.86163,0.052164346,1
208.41697192192078,1,701.41956,0.010123024,0
226.03619194030762,2,482.32846,0.010045194,0
246.47821593284607,3,466.47015,0.010102721,0
267.2742998600006,4,453.49243,0.0104581015,0
289.5583620071411,5,444.47028,0.011294613,0
367.21283888816833,6,543.54675,0.01138028,1
384.4817519187927,7,437.64502,0.011637228,0
404.6849617958069,8,419.40454,0.012316086,0
425.70274591445923,9,397.87567,0.012262674,0
448.0484549999237,10,379.67325,0.013282515,0
528.0875339508057,11,386.2762,0.013776811,1
544.605801820755,12,366.76675,0.013210537,0
564.0066568851471,13,349.76828,0.014167586,0
586.9540159702301,14,339.28403,0.015241532,0
607.2849237918854,15,314.3835,0.01658182,0
628.1459069252014,16,289.77295,0.01814264,0
648.9254519939423,17,277.8404,0.01746681,0
726.1781339645386,18,322.8574,0.014530125,1
744.8985278606415,19,292.16562,0.01638163,0
764.9381108283997,20,278.9298,0.018173128,0
785.5866498947144,21,277.9309,0.016433759,0
806.5041189193726,22,270.59772,0.018434618,0
826.5659267902374,23,273.01535,0.01639394,0
847.5938448905945,24,265.6006,0.01939417,0
868.1104538440704,25,265.30182,0.016684707,0
887.867537021637,26,265.04105,0.01753347,0
969.481969833374,27,282.8426,0.017499376,1
986.7666299343109,28,285.81332,0.017259965,0
1005.6033079624176,29,270.62207,0.01801529,0
1026.5386018753052,30,264.96246,0.016807333,0
1047.52406001091,31,263.9922,0.019324848,0
1067.7282588481903,32,262.4052,0.0174426,0
1088.2461287975311,33,261.88574,0.016343027,0
1108.0312898159027,34,262.24762,0.017570553,0
1127.8453078269958,35,256.17657,0.017785,0
1147.6889328956604,36,258.08203,0.016883364,0
1167.8472578525543,37,261.63397,0.017026896,0
1187.7108669281006,38,255.11465,0.018169982,0
1207.7502620220184,39,253.57266,0.015858252,0
1228.2991089820862,40,259.78632,0.016772572,0
1248.5659129619598,41,257.42554,0.017984249,0
1268.5549039840698,42,251.4257,0.01752714,0
1347.6190338134766,43,256.4252,0.020509543,1
1364.4441850185394,44,291.49805,0.016989715,0
1382.6135737895966,45,263.54886,0.01759636,0
1402.674829006195,46,254.95999,0.01758771,0
1424.210953950882,47,256.18527,0.01798791,0
1444.7228689193726,48,253.85876,0.01805843,0
1465.1298468112946,49,252.01389,0.017752182,0
1484.5983848571777,50,256.9566,0.01654799,0
1504.5927448272705,51,252.41069,0.016783651,0
1526.7332768440247,52,251.00005,0.017992118,0
1547.2310149669647,53,253.51411,0.016967552,0
1566.4410798549652,54,252.00699,0.018754613,0
1586.5789098739624,55,249.1302,0.017311756,0
1606.6530799865723,56,252.99666,0.016852075,0
1627.8077249526978,57,252.62463,0.018348912,0
1648.3924338817596,58,254.00395,0.017957743,0
1668.3000218868256,59,250.11946,0.016804632,0
1688.0011208057404,60,248.49442,0.018041808,0
1708.6333248615265,61,248.55103,0.018154845,0
1728.9026370048523,62,244.63399,0.017382126,0
1748.7697129249573,63,247.39957,0.01715802,0
1769.258365869522,64,242.01338,0.01844498,0
1789.1786608695984,65,245.85901,0.018628366,0
1809.530327796936,66,239.17276,0.016722156,0
1829.9463748931885,67,245.82011,0.018394042,0
1850.5933690071106,68,245.2023,0.017662778,0
1871.5823278427124,69,243.08609,0.017710293,0
1891.6879978179932,70,245.58487,0.016825227,0
1910.955461025238,71,249.75581,0.018263819,0
1931.3361549377441,72,242.98022,0.017321128,0
1951.1261909008026,73,242.40353,0.017699003,0
