Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
13.469280004501343,0,252.76993,0.05273857,1
26.98304510116577,1,1563.5836,0.057739012,0
41.29641795158386,2,974.52264,0.06372877,0
55.71863603591919,3,762.9369,0.06635943,0
70.10693097114563,4,473.33954,0.06810236,0
84.43491291999817,5,490.29327,0.06916943,0
98.78005790710449,6,476.79572,0.0693269,0
113.17253398895264,7,435.1092,0.0686533,0
127.46192598342896,8,410.1463,0.070901975,0
141.2829029560089,9,405.0945,0.07100418,0
155.35272789001465,10,366.55902,0.07152055,0
169.4846658706665,11,348.2187,0.072585225,1
183.6000099182129,12,404.94238,0.07212457,0
197.87703895568848,13,417.01752,0.069093354,0
212.0556800365448,14,298.67172,0.07131325,0
226.40397906303406,15,330.4784,0.07144665,0
240.62505197525024,16,340.22308,0.074193254,0
254.83132600784302,17,356.99,0.072747,0
269.01815700531006,18,307.16272,0.072580874,0
283.3729999065399,19,266.30756,0.07114221,0
297.5132210254669,20,306.59967,0.06998049,0
311.6242060661316,21,360.23404,0.07007497,1
325.76142501831055,22,231.44258,0.06820612,0
339.98683190345764,23,298.87714,0.067040876,0
354.2548849582672,24,298.83554,0.065885976,0
368.4376599788666,25,236.36072,0.062811404,0
382.79701590538025,26,225.16129,0.06249261,0
396.90967988967896,27,265.1894,0.060435295,0
411.1423740386963,28,253.69373,0.058840077,0
425.2768030166626,29,252.31921,0.055082906,0
439.5097670555115,30,291.54532,0.052277345,0
453.7083330154419,31,235.16895,0.051701058,1
467.9385459423065,32,225.61467,0.05177198,0
482.14744687080383,33,210.96738,0.049724005,0
496.5443539619446,34,220.57588,0.047728024,0
510.9165298938751,35,234.47112,0.045875028,0
525.1978359222412,36,238.07718,0.042909857,0
539.3565199375153,37,197.09207,0.039857768,0
553.5613729953766,38,246.34175,0.03700426,0
567.8730158805847,39,213.20227,0.03370312,0
582.1131229400635,40,262.30414,0.031900406,0
596.4498999118805,41,184.37358,0.030339206,0
610.6588070392609,42,210.66269,0.028064843,1
624.7998340129852,43,232.4242,0.025663396,0
639.0546860694885,44,265.0552,0.024400337,0
653.27081990242,45,197.293,0.02227996,0
667.571445941925,46,196.67111,0.021006014,0
681.8768129348755,47,240.65681,0.020496465,0
696.0981130599976,48,199.13364,0.018252106,0
710.266795873642,49,208.97208,0.017171498,0
724.4525620937347,50,178.63342,0.016747247,0
738.6612460613251,51,180.77797,0.016096765,0
752.9599559307098,52,217.0701,0.016986292,0
767.2036440372467,53,191.3084,0.01749729,1
781.6592979431152,54,220.98174,0.018074183,0
796.1842019557953,55,201.17772,0.017714351,0
810.4149770736694,56,222.48344,0.017095605,0
824.8395290374756,57,156.21475,0.016489377,0
839.0702900886536,58,187.10098,0.01591868,0
853.3713409900665,59,217.79878,0.016747104,0
867.6166579723358,60,209.00394,0.01711855,0
881.7773170471191,61,201.9993,0.01661357,0
895.9876589775085,62,161.3221,0.016977997,0
910.3794739246368,63,209.52959,0.016832877,0
924.7023921012878,64,226.27011,0.01698864,1
938.8867840766907,65,253.50635,0.016848644,0
953.0748839378357,66,166.5229,0.016697422,0
967.3605389595032,67,192.69656,0.01797313,0
981.6167249679565,68,225.18643,0.017455196,0
995.8038458824158,69,190.29416,0.016621633,0
1010.0501370429993,70,215.09282,0.01760526,0
1024.248820066452,71,216.42471,0.017534178,0
1038.5261869430542,72,174.41687,0.01743437,0
1052.7055668830872,73,222.6417,0.017683301,0
1066.8990380764008,74,191.44841,0.018312413,0
1081.20609998703,75,215.2981,0.018131012,0
1095.4245109558105,76,184.01886,0.017449684,1
1109.6274089813232,77,190.37427,0.017662365,0
1123.88889503479,78,193.21452,0.0174609,0
1138.110023021698,79,187.99258,0.01858696,0
1152.3268730640411,80,198.03357,0.018367227,0
1166.4941489696503,81,194.43694,0.01898824,0
1180.8591339588165,82,178.56467,0.018974606,0
1195.1174800395966,83,222.42842,0.018576635,0
1209.3107500076294,84,210.71805,0.017945688,0
1223.5751490592957,85,236.9416,0.017565528,0
1237.7945930957794,86,184.53659,0.017458204,0
1252.082592010498,87,196.68599,0.017651021,0
1266.2952680587769,88,200.79471,0.018015483,0
1280.488585948944,89,211.1639,0.018047506,1
1294.587639093399,90,182.11575,0.018258054,0
1308.6844160556793,91,219.79025,0.017612157,0
1322.8373820781708,92,195.27286,0.01784785,0
1336.9617800712585,93,165.38637,0.018477384,0
1351.1037678718567,94,184.449,0.01918256,0
1365.3197619915009,95,200.1621,0.018199798,0
1379.437350988388,96,160.28117,0.017987918,0
1393.6593899726868,97,223.10506,0.018230733,0
1407.8577280044556,98,186.66583,0.018623952,0
1422.1002230644226,99,206.37578,0.018672168,0
1436.2869729995728,100,200.53,0.0182961,0
1450.5214049816132,101,205.35278,0.018446663,0
1464.8751969337463,102,184.9333,0.017600361,0
1479.3824710845947,103,198.68906,0.016755577,0
1494.0337209701538,104,193.28372,0.017674241,1
1508.4209599494934,105,214.46335,0.017035877,0
1522.879672050476,106,175.41562,0.017235445,0
1537.3011829853058,107,204.15259,0.017164454,0
1551.6985230445862,108,173.29247,0.017575357,0
1565.9831039905548,109,179.68652,0.017557995,0
1580.299222946167,110,187.51382,0.017206458,0
1594.5007898807526,111,177.0734,0.016881127,0
1608.369297027588,112,217.54407,0.017738298,0
1622.4584410190582,113,196.32533,0.018240143,0
1636.48708486557,114,207.29678,0.018160816,0
1650.5318460464478,115,154.91586,0.019222703,0
1664.5738289356232,116,172.6268,0.01962939,0
1678.651181936264,117,199.17937,0.017605323,0
1692.7339808940887,118,184.29813,0.017518537,0
1706.8685669898987,119,185.01894,0.018712534,1
1720.9579000473022,120,209.02444,0.017299175,0
1735.2661759853363,121,174.64111,0.017940763,0
1749.4104299545288,122,164.05269,0.019072553,0
1763.5094270706177,123,143.95361,0.019456211,0
1777.6367678642273,124,190.1829,0.018353421,0
1791.7175180912018,125,170.19731,0.016975168,0
1805.886461019516,126,198.65213,0.018036054,0
1820.1290628910065,127,210.29672,0.01744565,0
1834.2219359874725,128,215.79797,0.01838154,0
1848.3997280597687,129,198.62462,0.017266797,0
1862.529107093811,130,134.7078,0.017054033,0
1876.6686069965363,131,240.09883,0.017850835,0
1891.0263719558716,132,158.6082,0.018164162,0
1905.1784889698029,133,207.67961,0.018014377,0
1919.2737400531769,134,180.5828,0.01864404,0
1933.4588940143585,135,190.08765,0.017663905,0
1947.664964914322,136,206.91035,0.016746238,0
1961.886528968811,137,193.71713,0.017741866,1
1976.2220890522003,138,176.95183,0.017093852,0
1990.3071088790894,139,193.6062,0.01794715,0
2004.4355778694153,140,173.89716,0.018137082,0
2018.6474969387054,141,179.01004,0.01781656,0
2032.7408220767975,142,209.73503,0.017145878,0
2046.857773065567,143,201.96553,0.017881338,0
2061.0191419124603,144,189.66107,0.018887464,0
2075.1351239681244,145,204.58582,0.01877503,0
2089.22665309906,146,199.47641,0.018118259,0
2103.4447000026703,147,209.93594,0.01716988,0
2117.602693080902,148,218.6215,0.017231215,0
2131.6778240203857,149,223.19467,0.016761363,0
2145.9067990779877,150,192.51346,0.017662745,0
2160.138459920883,151,151.96078,0.016861916,0
2174.3281230926514,152,226.48141,0.018056896,0
2188.5256950855255,153,170.92178,0.018093523,0
2202.7534470558167,154,225.96187,0.017665593,0
2216.835349082947,155,148.72473,0.018824931,0
2231.003875017166,156,248.2883,0.018638322,0
2245.1066319942474,157,195.51459,0.017757893,1
2259.205813884735,158,160.36987,0.017135466,0
2273.461998939514,159,203.67729,0.017387655,0
2287.6088559627533,160,203.943,0.017686049,0
2301.8354229927063,161,189.8725,0.017729599,0
2315.9799230098724,162,191.81601,0.018380065,0
2330.1338469982147,163,171.0984,0.018072689,0
2344.274770975113,164,176.73485,0.017897222,0
2358.3294570446014,165,184.27829,0.019135868,0
2372.476322889328,166,165.96146,0.0189845,0
2386.6707808971405,167,187.82623,0.018737402,0
2400.7830719947815,168,163.63193,0.018243063,0
2414.9380140304565,169,152.05716,0.01788291,0
2429.0285699367523,170,176.40964,0.019354902,0
2443.225681066513,171,168.43263,0.019291246,0
2457.5228519439697,172,243.68889,0.01838848,0
2471.6347029209137,173,144.01205,0.01810677,0
2485.8108460903168,174,166.07211,0.017844897,0
2499.994323015213,175,187.27617,0.017735545,0
2514.198730945587,176,185.34708,0.016882304,0
2528.4247488975525,177,172.61569,0.01768034,0
2542.589544057846,178,209.31116,0.01836542,0
2556.6768820285797,179,181.22865,0.018506965,0
2570.7840440273285,180,207.51962,0.017312055,0
2584.931957960129,181,192.83011,0.017384658,1
2599.049607038498,182,233.16943,0.017874932,0
2613.2631080150604,183,210.32556,0.019222807,0
2627.387233018875,184,164.91411,0.019670876,0
2641.483808994293,185,203.55911,0.018498447,0
2655.5855720043182,186,185.75412,0.018699765,0
2669.839791059494,187,184.92136,0.01804007,0
2684.127825975418,188,184.1737,0.017599093,0
2698.249881029129,189,196.86789,0.01798488,0
2712.4536230564117,190,183.78694,0.018075515,0
