Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
7.214911937713623,0,2.6955757,0.052089833,0
21.69734001159668,1,9.686186,0.011418836,0
38.034745931625366,2,5.452833,0.010189092,0
53.76011085510254,3,5.1926255,0.009939174,0
69.46175980567932,4,4.919687,0.0098626735,0
85.12484192848206,5,4.969653,0.009840819,0
100.80610585212708,6,4.915633,0.009847189,0
116.49931693077087,7,4.9606643,0.00992407,0
132.14623498916626,8,4.9634657,0.009829809,0
147.84744882583618,9,4.9890685,0.0098664565,0
163.50141882896423,10,4.977703,0.009851446,0
179.12421298027039,11,4.8689365,0.009832016,0
194.737135887146,12,4.9657907,0.009852418,0
210.4098060131073,13,4.9344,0.009889366,0
226.08596801757812,14,4.936807,0.0098536825,0
242.0886788368225,15,5.0232916,0.009887533,0
258.62546586990356,16,4.9068537,0.010033547,0
274.74077701568604,17,5.007921,0.009863062,0
290.7246038913727,18,4.980812,0.009847697,0
306.8552749156952,19,5.0983586,0.009947685,0
322.7360408306122,20,5.4970675,0.009953994,0
338.72107791900635,21,4.9587736,0.009930141,0
354.782173871994,22,4.9866543,0.009895061,0
370.9174439907074,23,4.980236,0.009881054,0
387.0316689014435,24,5.005121,0.009845751,0
403.077773809433,25,5.046266,0.009931448,0
419.0827009677887,26,5.4202137,0.009948932,0
435.2200379371643,27,7.624343,0.010639595,0
451.2390580177307,28,15.454035,0.010921947,0
467.21825194358826,29,7.891612,0.012203411,0
483.21108388900757,30,6.060087,0.015742773,0
499.2048878669739,31,8.522133,0.013947974,0
515.1906478404999,32,22.438358,0.018731978,0
531.1343059539795,33,13.699908,0.016025143,0
547.1560938358307,34,10.081355,0.017761115,0
564.7211468219757,35,11.019358,0.014728081,0
580.372535943985,36,13.152226,0.017236222,0
596.0009338855743,37,16.498936,0.023690118,0
611.6157259941101,38,21.073414,0.017543253,0
627.2692120075226,39,32.94304,0.024261748,0
642.9208238124847,40,8.479101,0.021076554,0
658.5557248592377,41,40.89411,0.018982226,0
674.1880350112915,42,28.879719,0.020823933,0
689.823215007782,43,23.033789,0.020311909,0
705.455971956253,44,12.280647,0.019767165,0
721.0736198425293,45,28.730682,0.020397777,0
736.6896059513092,46,17.349613,0.021016441,0
752.3728179931641,47,62.85144,0.021850567,0
768.0048809051514,48,40.158684,0.021507835,0
783.6177580356598,49,25.162912,0.017624898,0
799.2203600406647,50,19.389767,0.018771142,0
814.8429570198059,51,6.5843897,0.018612543,0
830.437530040741,52,23.984262,0.020398052,0
846.0621318817139,53,5.849027,0.019273171,0
861.7195780277252,54,26.082159,0.02177795,0
877.3260729312897,55,30.3465,0.019787408,0
892.9080748558044,56,30.005545,0.019899447,0
908.5048809051514,57,61.025352,0.01932885,0
924.1668078899384,58,22.057796,0.022570193,0
939.7762768268585,59,26.355017,0.021696065,0
955.3705058097839,60,29.911152,0.020545658,0
971.0187718868256,61,30.435904,0.022411186,0
986.6240248680115,62,66.485634,0.021675672,0
1002.2534718513489,63,43.36299,0.020694852,0
1017.8663399219513,64,47.31637,0.020923076,0
1033.4821050167084,65,28.302881,0.019411251,0
1049.1022148132324,66,17.307919,0.021673374,0
1064.7123849391937,67,20.741777,0.021714658,0
1080.3456139564514,68,28.541742,0.020561147,0
1095.9565408229828,69,28.072718,0.02265811,0
1111.7160379886627,70,47.71939,0.021390872,0
1127.485976934433,71,59.03118,0.021816086,0
1143.1106128692627,72,15.896652,0.02027881,0
1158.7872970104218,73,4.651544,0.021038458,0
1174.5338020324707,74,35.17608,0.021244409,0
1190.2875888347626,75,50.22727,0.021850508,0
1206.0788190364838,76,43.692757,0.022139901,0
1221.733333826065,77,11.028044,0.021766946,0
1237.3188829421997,78,22.33661,0.020465374,0
1252.919452905655,79,4.5093966,0.021752676,0
1268.5367188453674,80,-0.36428738,0.02248937,0
1284.1338608264923,81,42.749844,0.020746041,0
1299.7324929237366,82,73.58736,0.021533202,0
1315.3599088191986,83,14.8981905,0.022370594,0
1330.9724259376526,84,16.438599,0.021168582,0
1346.5925409793854,85,23.033457,0.020435493,0
1362.2269039154053,86,19.545681,0.019797806,0
1377.853245973587,87,40.369923,0.020184113,0
1393.4973590373993,88,24.065313,0.022604449,0
1409.1006338596344,89,29.38302,0.022415064,0
1424.7057800292969,90,5.3261266,0.020679751,0
1440.3593518733978,91,61.352417,0.021465054,0
1455.9523730278015,92,-3.6781585,0.020545194,0
1471.6196949481964,93,41.3325,0.022615183,0
1487.2311778068542,94,46.767612,0.020515654,0
1502.8207099437714,95,15.876427,0.02216449,0
1518.38636302948,96,43.843735,0.021799674,0
1534.0061829090118,97,53.50935,0.021467788,0
1549.6377890110016,98,20.913237,0.021282155,0
1565.295238018036,99,46.865925,0.020916602,0
1580.958736896515,100,9.72305,0.020336978,0
