Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
0.3258359432220459,0,12.813743,0.15357860922813416,1
144.0381109714508,1,1710.8959,0.16029536724090576,1
289.8159809112549,2,1541.865,0.14452682435512543,1
435.86737990379333,3,1360.428,0.144785076379776,0
581.4200510978699,4,1371.4458,0.14397087693214417,1
727.4135549068451,5,1311.966,0.13953983783721924,0
873.6916229724884,6,1293.3556,0.15054406225681305,0
1019.3239331245422,7,1279.9636,0.14256927371025085,0
1164.7583100795746,8,1269.0857,0.14317938685417175,0
1310.8841791152954,9,1260.3694,0.14619456231594086,0
1457.0588729381561,10,1252.7584,0.14670489728450775,0
