Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
162.26170992851257,0,2.6290736,0.052083682,0
183.62954998016357,1,16.200718,0.011505172,0
200.17102098464966,2,1.0603584,0.010841509,0
216.44524097442627,3,3.6286569,0.010034358,0
232.67361903190613,4,5.4600916,0.009915784,0
248.95541191101074,5,5.146487,0.009836802,0
264.8796269893646,6,4.900532,0.0098395515,0
280.7999038696289,7,4.901719,0.009859308,0
296.59690499305725,8,4.9096003,0.009859043,0
312.32939100265503,9,5.063755,0.009872582,0
328.0961618423462,10,4.9692693,0.00983772,0
343.84260082244873,11,4.917249,0.009863207,0
359.7342610359192,12,4.8766747,0.009943122,0
375.5284779071808,13,4.854186,0.009877827,0
391.37883591651917,14,4.7746644,0.009822803,0
407.23645997047424,15,5.0443363,0.009868506,0
423.0449638366699,16,4.7780046,0.009896885,0
438.8452248573303,17,4.9472575,0.0098346155,0
454.8144528865814,18,4.8194733,0.009900277,0
470.61580300331116,19,5.029034,0.009851843,0
486.5411379337311,20,4.9604673,0.009938803,0
503.14603090286255,21,4.699874,0.009871396,0
518.9586448669434,22,5.0267425,0.009868077,0
534.7556529045105,23,4.9465494,0.0098506985,0
550.5437409877777,24,4.985777,0.009950732,0
566.357913017273,25,4.7648816,0.0098965345,0
582.125855922699,26,4.7641077,0.0098277,0
597.8930640220642,27,4.9234786,0.009972832,0
613.7955219745636,28,4.837511,0.009900014,0
629.6567118167877,29,4.7300115,0.009906802,0
645.4721229076385,30,4.9791193,0.009940013,0
661.1780018806458,31,4.8709106,0.009892474,0
676.9494578838348,32,4.5869846,0.009926577,0
692.7859578132629,33,4.803172,0.010067532,0
708.7793459892273,34,4.719243,0.00997441,0
724.5704379081726,35,4.8540726,0.009839893,0
740.3256368637085,36,4.8334794,0.00987949,0
756.0860478878021,37,4.846712,0.009942196,0
772.357095003128,38,4.8057265,0.009904468,0
788.2006039619446,39,4.9484396,0.009920238,0
803.9948480129242,40,4.869847,0.0098949885,0
819.7444469928741,41,4.8467994,0.009869104,0
835.504142999649,42,4.9680905,0.009962758,0
851.2699329853058,43,4.7830067,0.009829462,0
867.5322508811951,44,4.9289656,0.009833045,0
883.3200359344482,45,4.9110603,0.009850152,0
899.0875308513641,46,4.9393477,0.009969654,0
914.8719828128815,47,4.5783353,0.009859557,0
930.6207399368286,48,4.8390455,0.01004723,0
946.3803868293762,49,4.8406534,0.009862079,0
962.1620709896088,50,4.66772,0.009829281,0
977.9579880237579,51,5.074116,0.009862727,0
993.8613739013672,52,4.937192,0.009852765,0
1009.7462179660797,53,4.887416,0.009882951,0
1025.5564498901367,54,4.738758,0.009870787,0
1041.3392169475555,55,4.9169583,0.009914087,0
1057.1576340198517,56,4.6027975,0.009936774,0
1072.9444959163666,57,4.9413548,0.009856686,0
1088.696547985077,58,4.8202715,0.009837897,0
1104.4723398685455,59,4.7176914,0.009869887,0
1120.7413918972015,60,4.800173,0.00983979,0
1136.5403769016266,61,4.9858217,0.00989878,0
1152.3213069438934,62,4.8703985,0.009849215,0
1168.1414048671722,63,4.8872347,0.009869068,0
1183.9289109706879,64,4.868219,0.009857344,0
1199.7058129310608,65,4.6990232,0.009905664,0
1215.5102088451385,66,4.887579,0.009880927,0
1231.3201138973236,67,4.7657003,0.00985635,0
1247.130206823349,68,4.8120375,0.009861901,0
1262.9064300060272,69,4.9861073,0.009942518,0
1278.6824870109558,70,4.8348174,0.009823174,0
1294.4665749073029,71,4.706258,0.009859289,0
1310.2289128303528,72,4.974497,0.009956782,0
1325.9889318943024,73,4.823159,0.009864958,0
1341.7722249031067,74,4.7759624,0.009964017,0
1357.5079419612885,75,4.8973813,0.009877028,0
1373.2743949890137,76,4.7741065,0.009866939,0
1388.9973340034485,77,4.8593354,0.009868332,0
1405.1252269744873,78,5.0486517,0.009819648,0
1420.8722460269928,79,4.798642,0.009889437,0
1436.62371301651,80,4.7586417,0.009845773,0
1452.3440330028534,81,4.8524103,0.009879731,0
1468.0966238975525,82,4.8138094,0.009842859,0
1483.856491804123,83,4.847423,0.009840174,0
1499.6108288764954,84,4.7976966,0.0098393075,0
1515.3500468730927,85,5.1031313,0.009850872,0
1531.1134119033813,86,4.803061,0.009815002,0
1546.8728618621826,87,5.069491,0.009822242,0
1562.6615958213806,88,4.8550096,0.009915391,0
1578.6208798885345,89,4.9695067,0.009899254,0
1594.9536528587341,90,4.7176943,0.009870851,0
1610.7608649730682,91,4.9523554,0.009901529,0
1626.5236959457397,92,4.9531975,0.009833299,0
1642.3075280189514,93,4.9029145,0.009843989,0
1658.0632979869843,94,4.843837,0.009843169,0
1673.8294968605042,95,4.978002,0.009899875,0
1689.562273979187,96,4.8754244,0.009842949,0
1705.3261308670044,97,4.876216,0.009867085,0
1721.105180978775,98,4.7839856,0.0098914355,0
1736.885134935379,99,4.9720254,0.009847864,0
1752.9572958946228,100,4.72751,0.009857481,0
