Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
4.33577299118042,0,2.361321,0.05218501,0
30.547190189361572,1,49.579716,0.03166786,0
57.74753999710083,2,35.93727,0.029551018,0
85.00605201721191,3,27.817081,0.028317863,0
112.24775099754333,4,30.364965,0.026569415,0
139.51747798919678,5,9.833965,0.025569623,0
166.74984216690063,6,14.722076,0.02428644,0
194.03121304512024,7,23.964054,0.022373423,0
221.44440007209778,8,19.06828,0.021063173,0
248.73473000526428,9,16.990677,0.019915007,0
276.0570909976959,10,11.466276,0.01771346,0
303.4139401912689,11,16.539886,0.01756263,0
330.8618850708008,12,14.898569,0.016763147,0
358.20544600486755,13,15.855029,0.016961236,0
385.5343871116638,14,13.805537,0.017426705,0
412.73685002326965,15,17.15918,0.019201675,0
440.16537404060364,16,16.266138,0.01995712,0
467.47282218933105,17,17.045063,0.022604182,0
494.9107630252838,18,13.541448,0.023392515,0
522.2180750370026,19,16.742739,0.022915054,0
549.5263211727142,20,18.806067,0.02325466,0
576.9864530563354,21,17.970806,0.02293941,0
604.324630022049,22,18.047573,0.025155073,0
631.8236520290375,23,18.685448,0.024265423,0
659.1778562068939,24,18.941795,0.024727874,0
686.6444621086121,25,15.864743,0.023975465,0
714.1003119945526,26,17.393404,0.025667557,0
741.5551311969757,27,18.135948,0.0245858,0
769.020161151886,28,15.271154,0.024650512,0
796.2315640449524,29,16.80828,0.024745425,0
823.4866950511932,30,16.954237,0.024665056,0
850.7189750671387,31,18.123411,0.024800226,0
878.1004650592804,32,17.122349,0.025155675,0
905.3254480361938,33,18.679636,0.023952391,0
932.687488079071,34,18.405201,0.024668517,0
960.2355852127075,35,16.445858,0.024533782,0
987.8670060634613,36,19.132168,0.025673036,0
1015.2567591667175,37,19.334799,0.026288733,0
1042.519632101059,38,16.824856,0.024732836,0
1069.834881067276,39,15.396869,0.026137367,0
1097.2334342002869,40,17.445684,0.024752852,0
1124.5365390777588,41,16.961567,0.025148103,0
1151.7541542053223,42,16.815432,0.026311923,0
1179.0908951759338,43,17.82545,0.02567799,0
1206.4010081291199,44,18.130281,0.025056496,0
1233.7523980140686,45,17.952236,0.025897542,0
1261.099109172821,46,19.013071,0.026132088,0
1288.4092290401459,47,18.889256,0.025811413,0
1315.885264158249,48,16.495968,0.026807358,0
1343.154412984848,49,20.000502,0.026052898,0
1370.5577840805054,50,18.860424,0.026571874,0
1397.8612661361694,51,17.576698,0.026167477,0
1425.3142380714417,52,17.413048,0.027420681,0
1452.5358941555023,53,16.026272,0.026768386,0
1479.8203930854797,54,17.98033,0.026264861,0
1507.3604040145874,55,16.471985,0.026841503,0
1534.7345130443573,56,16.048084,0.026462525,0
1562.0400881767273,57,16.526512,0.026779413,0
1589.4193711280823,58,17.45082,0.026858866,0
1616.8426342010498,59,16.318869,0.026664877,0
1644.1219651699066,60,17.419525,0.026323903,0
1671.566022157669,61,16.91196,0.026212955,0
1698.8669080734253,62,15.356035,0.026385516,0
1726.108118057251,63,17.796038,0.025608364,0
1753.47580909729,64,17.089008,0.026581028,0
1780.7911081314087,65,17.425404,0.026540723,0
1808.2188851833344,66,16.45528,0.026033789,0
1835.4697830677032,67,18.554745,0.026768927,0
1862.8874862194061,68,17.361265,0.026280176,0
1890.1930270195007,69,16.93627,0.02639836,0
1917.6201581954956,70,17.99331,0.026257068,0
1945.0566329956055,71,18.140244,0.026653174,0
1972.329519033432,72,17.042599,0.026281998,0
1999.8727040290833,73,17.473577,0.0261542,0
2027.167890071869,74,16.936583,0.0266592,0
2054.4950761795044,75,14.592545,0.027196947,0
2081.9256761074066,76,17.67702,0.026160497,0
2109.35684299469,77,18.40357,0.026771996,0
2136.8704900741577,78,16.67458,0.026720354,0
2164.232161998749,79,16.631275,0.027491415,0
2191.569132089615,80,16.560297,0.02687567,0
2218.9191360473633,81,17.695087,0.02653857,0
2246.3642439842224,82,17.84403,0.02641299,0
2273.8073580265045,83,15.455254,0.02602999,0
2301.1551702022552,84,15.845894,0.02635828,0
2328.559419155121,85,15.237706,0.026931053,0
2355.7722311019897,86,16.861713,0.026121229,0
2383.14724111557,87,16.528074,0.026225641,0
2410.386710166931,88,15.970342,0.027174508,0
2437.6503710746765,89,16.701183,0.026353518,0
2464.8547880649567,90,17.099089,0.026838388,0
2492.173457145691,91,16.898792,0.026183585,0
2519.356682062149,92,18.017056,0.026251104,0
2546.6537811756134,93,15.254886,0.026364248,0
2573.991455078125,94,15.3734665,0.025919791,0
2601.3267130851746,95,15.887413,0.026706982,0
2628.626773118973,96,15.5970335,0.027454734,0
2655.927109003067,97,14.314882,0.027405363,0
2683.223988056183,98,16.215986,0.027298454,0
2710.465038061142,99,18.363901,0.027432963,0
2737.9765961170197,100,15.72286,0.026956398,0
2765.166741132736,101,13.2847595,0.02682965,0
2792.5058970451355,102,17.332396,0.027506296,0
2819.9351601600647,103,17.852459,0.026233623,0
2847.33992600441,104,15.772339,0.026921991,0
2874.75230717659,105,15.911348,0.027304966,0
2902.018779039383,106,13.953844,0.02601574,0
2929.388015985489,107,14.611298,0.026446825,0
2957.072947025299,108,13.919975,0.027217936,0
2984.685378074646,109,12.66184,0.027695078,0
3012.215443134308,110,14.406489,0.02780101,0
3039.9563291072845,111,16.37273,0.02711614,0
3067.5170550346375,112,13.017141,0.026143163,0
